V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16
polynomial,2,1,0.8,GCV,avg,4,0.05,0.05,0.3679,1,4.6751,4.1073,1.2286,1.4112,0.9101
polynomial,2,1,0.9,GCV,avg,4,0.045,0.03,0.2231,1,5.4657,4.1273,1.2054,1.4209,0.8885
polynomial,2,1,1,GCV,avg,4,0.05,0.055,0.3679,1,4.8016,4.1415,1.2085,1.3813,0.8999
polynomial,2,1,0,GCV,exp,4,0.045,0.05,0.3679,1,5.0838,4.1145,1.2201,1.4092,0.9117
polynomial,2,1,0.05,GCV,exp,4,0.04,0.04,0.2231,1,5.3908,4.1393,1.1994,1.7298,0.8811
polynomial,2,1,0.1,GCV,exp,4,0.03,0.02,0.2231,1,4.9591,4.1093,1.2271,1.37,0.921
polynomial,2,1,0.15,GCV,exp,4,0.05,0.055,0.3679,1,4.5461,4.1247,1.2214,1.3853,0.9181
polynomial,2,1,0.2,GCV,exp,4,0.045,0.04,0.3679,1,4.6132,4.1239,1.2213,1.3976,0.916
polynomial,2,1,0.25,GCV,exp,4,0.045,0.05,0.3679,1,4.4938,4.1227,1.2227,1.419,0.9097
polynomial,2,1,0.3,GCV,exp,4,0.0603015075376884,0.0653266331658292,0.3679,1,4.5286,4.1312,1.2154,1.3729,0.9113
polynomial,2,1,0.4,GCV,exp,4,0.055,0.04,0.3679,1,4.7551,4.1026,1.2325,1.3894,0.9194
polynomial,2,1,0.5,GCV,exp,4,0.025,0.01,0.3679,1,4.8147,4.1181,1.2193,1.3898,0.9069
polynomial,2,1,0.6,GCV,exp,4,0.06,0.065,0.3679,1,4.7843,4.1518,1.1997,1.4241,0.8805
polynomial,2,1,0.7,GCV,exp,4,0.05,0.04,0.2231,1,4.9384,4.1369,1.2081,1.4075,0.9005
polynomial,2,1,0.8,GCV,exp,4,0.04,0.05,0.3679,1,4.8168,4.1421,1.2046,1.3851,0.8948
polynomial,2,1,0.9,GCV,exp,4,0.065,0.065,0.3679,1,4.4519,4.1251,1.2222,1.4015,0.9071
polynomial,2,1,1,GCV,exp,4,0.055,0.06,0.3679,1,4.5896,4.1325,1.2138,1.7511,0.8851
polynomial,2,1,0,GCV,erm,4,0.065,0.07,0.3679,1,4.1737,4.1202,1.229,1.5353,0.8799
polynomial,2,1,0.05,GCV,erm,4,0.04,0.045,0.2231,1,4.7503,4.1436,1.2063,1.5908,0.8369
polynomial,2,1,0.1,GCV,erm,4,0.03,0.045,0.3679,1,4.5836,4.1393,1.2103,1.5381,0.8518
polynomial,2,1,0.15,GCV,erm,4,0.02,0.025,0.3679,1,4.0269,4.135,1.2237,1.5202,0.8813
polynomial,2,1,0.2,GCV,erm,4,0.05,0.07,0.3679,1,4.47,4.1244,1.2194,1.6102,0.8434
polynomial,2,1,0.25,GCV,erm,4,0.06,0.05,0.2231,1,5.0109,4.1213,1.2172,1.5898,0.8484
polynomial,2,1,0.3,GCV,erm,4,0.065,0.06,0.2231,1,4.3297,4.1269,1.2213,1.5908,0.8469
polynomial,2,1,0.4,GCV,erm,4,0.035,0.025,0.3679,1,4.0076,4.1534,1.2098,1.5337,0.8621
polynomial,2,1,0.5,GCV,erm,4,0.055,0.06,0.2231,1,5.1506,4.1432,1.2011,1.567,0.8322
polynomial,2,1,0.6,GCV,erm,4,0.03,0.04,0.3679,1,4.1139,4.1543,1.207,1.5865,0.8411
polynomial,2,1,0.7,GCV,erm,4,0.055,0.06,0.2231,1,4.4915,4.1393,1.213,1.5334,0.8516
polynomial,2,1,0.8,GCV,erm,4,0.05,0.045,0.3679,1,4.4843,4.077,1.2522,1.5742,0.879
polynomial,2,1,0.9,GCV,erm,4,0.04,0.06,0.2955,1,4.8997,4.0886,1.2374,1.6187,0.8596
polynomial,2,1,1,GCV,erm,4,0.05,0.05,0.2231,1,5.1815,4.1344,1.2056,1.6264,0.8346
polynomial,2,1,0,AICc,avg,4,0.04,0.03,0.6065,1,2.8281,4.1359,1.2349,1.4551,0.9417
polynomial,2,1,0.05,AICc,avg,4,0.04,0.04,0.3679,1,2.9038,4.1368,1.2362,1.3398,0.9413
polynomial,2,1,0.1,AICc,avg,4,0.045,0.045,0.6065,1,3.2319,4.1352,1.2303,1.3877,0.923
polynomial,2,1,0.15,AICc,avg,4,0.05,0.05,0.6065,1,3.1739,4.1099,1.2471,1.3484,0.9485
polynomial,2,1,0.2,AICc,avg,4,0.06,0.065,0.6065,1,3.1004,4.1197,1.2423,1.3337,0.9523
polynomial,2,1,0.25,AICc,avg,4,0.03,0.035,0.6065,1,2.9215,4.1198,1.2459,1.34,0.946
polynomial,2,1,0.3,AICc,avg,4,0.03,0.05,0.3679,1,3.3531,4.1403,1.2246,1.5424,0.9165
polynomial,2,1,0.4,AICc,avg,4,0.035,0.03,0.6065,1,2.9448,4.1347,1.2359,1.3419,0.9435
polynomial,2,1,0.5,AICc,avg,4,0.085,0.075,0.3679,1,3.4256,4.1324,1.2325,1.368,0.9221
polynomial,2,1,0.6,AICc,avg,4,0.055,0.07,0.3679,1,3.1934,4.1446,1.2239,1.3343,0.9382
polynomial,2,1,0.7,AICc,avg,4,0.05,0.035,0.3679,1,3.5117,4.1441,1.2216,1.3334,0.9382
polynomial,2,1,0.8,AICc,avg,4,0.05,0.075,0.3679,1,3.232,4.1534,1.2189,1.3618,0.9174
polynomial,2,1,0.9,AICc,avg,4,0.05,0.045,0.4872,1,3.0213,4.1135,1.2477,1.4023,0.9397
polynomial,2,1,1,AICc,avg,4,0.04,0.04,0.3679,1,3.4353,4.1064,1.2478,1.4067,0.9244
polynomial,2,1,0,AICc,exp,4,0.05,0.055,0.6065,1,3.2746,4.1155,1.2404,1.3645,0.9324
polynomial,2,1,0.05,AICc,exp,4,0.06,0.07,0.6065,1,2.9306,4.1335,1.2352,1.3805,0.9306
polynomial,2,1,0.1,AICc,exp,4,0.05,0.04,0.6065,1,3.0181,4.1428,1.2276,1.3458,0.9352
polynomial,2,1,0.15,AICc,exp,4,0.05,0.05,0.4872,1,2.9185,4.1087,1.2513,1.3998,0.9503
polynomial,2,1,0.2,AICc,exp,4,0.06,0.07,0.6065,1,3.1395,4.1142,1.2464,1.3625,0.9495
polynomial,2,1,0.25,AICc,exp,4,0.04,0.035,0.6065,1,3.3644,4.1224,1.2361,1.4094,0.9129
polynomial,2,1,0.3,AICc,exp,4,0.03,0.035,0.6065,1,3.128,4.1278,1.2371,1.3407,0.9499
polynomial,2,1,0.4,AICc,exp,4,0.06,0.06,0.6065,1,2.9862,4.1153,1.2489,1.3802,0.9347
polynomial,2,1,0.5,AICc,exp,4,0.025,0.025,1,1,2.9363,4.1242,1.2426,1.3508,0.9465
polynomial,2,1,0.6,AICc,exp,4,0.02,0.02,0.3679,1,3.2485,4.1072,1.2501,1.3477,0.9493
polynomial,2,1,0.7,AICc,exp,4,0.065,0.055,0.6065,1,2.8297,4.1288,1.2403,1.353,0.9412
polynomial,2,1,0.8,AICc,exp,4,0.03,0.035,0.6065,1,2.9112,4.1197,1.2435,1.3373,0.9503
polynomial,2,1,0.9,AICc,exp,4,0.045,0.045,0.6065,1,3.3354,4.1292,1.2336,1.3871,0.918
polynomial,2,1,1,AICc,exp,4,0.07,0.065,0.4872,1,3.1261,4.104,1.2543,1.3758,0.9446
polynomial,2,1,0,AICc,erm,4,0.045,0.05,0.6065,1,2.9267,4.1216,1.2434,1.4512,0.904
polynomial,2,1,0.05,AICc,erm,4,0.08,0.065,0.3679,1,3.0004,4.1342,1.2345,1.4807,0.895
polynomial,2,1,0.1,AICc,erm,4,0.045,0.035,0.6065,1,2.8147,4.119,1.2467,1.5108,0.9047
polynomial,2,1,0.15,AICc,erm,4,0.08,0.08,1,1,2.8329,4.1168,1.2491,1.4283,0.9201
polynomial,2,1,0.2,AICc,erm,4,0.055,0.05,0.6065,1,2.9369,4.1636,1.2163,1.4586,0.878
polynomial,2,1,0.25,AICc,erm,4,0.045,0.045,1,1,2.6385,4.1036,1.2578,1.4961,0.9138
polynomial,2,1,0.3,AICc,erm,4,0.045,0.05,0.6065,1,2.9704,4.1347,1.2338,1.4542,0.8911
polynomial,2,1,0.4,AICc,erm,4,0.09,0.08,0.6065,1,2.8505,4.1282,1.2396,1.5361,0.8809
polynomial,2,1,0.5,AICc,erm,4,0.035,0.04,0.3679,1,2.9963,4.1217,1.2407,1.5485,0.89
polynomial,2,1,0.6,AICc,erm,4,0.02,0.02,0.6065,1,2.9751,4.1362,1.2351,1.499,0.8876
polynomial,2,1,0.7,AICc,erm,4,0.04,0.05,0.6065,1,3.1031,4.1533,1.2204,1.5417,0.8709
polynomial,2,1,0.8,AICc,erm,4,0.05,0.045,0.3679,1,3.3953,4.1032,1.2488,1.5404,0.8765
polynomial,2,1,0.9,AICc,erm,4,0.07,0.095,0.6065,1,2.9638,4.1471,1.2273,1.452,0.8959
polynomial,2,1,1,AICc,erm,4,0.05,0.045,0.6065,1,3.1283,4.1322,1.2364,1.5508,0.886
polynomial,2,1,0,GCVc,avg,4,0.045,0.05,0.3679,1,4.1822,4.125,1.2245,1.3743,0.9202
polynomial,2,1,0.05,GCVc,avg,4,0.04,0.06,0.3679,1,4.3802,4.1474,1.209,1.3731,0.9047
polynomial,2,1,0.1,GCVc,avg,4,0.05,0.045,0.4872,1,4.1963,4.1296,1.2237,1.3654,0.9281
polynomial,2,1,0.15,GCVc,avg,4,0.035,0.04,0.3679,1,3.7007,4.117,1.2347,1.3465,0.9411
polynomial,2,1,0.2,GCVc,avg,4,0.04,0.03,0.3679,1,4.073,4.1177,1.2319,1.3619,0.9342
polynomial,2,1,0.25,GCVc,avg,4,0.03,0.04,0.3679,1,4.8375,4.1073,1.228,1.4382,0.9066
polynomial,2,1,0.3,GCVc,avg,4,0.03,0.025,0.3679,1,3.8918,4.0887,1.2514,1.3641,0.947
