V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
matern,2,0.5,0.25,gmpml,erm,2,0.91,63.7563,59.9053,16.134,4.4356,0.8582
matern,2,0.5,0.3,gmpml,erm,2,0.92,62.5974,57.9115,14.4751,4.5621,0.8691
matern,2,0.5,0.4,gmpml,erm,2,0.905,51.6506,57.0196,16.5627,4.6694,0.8412
matern,2,0.5,0.5,gmpml,erm,2,0.875,53.1159,55.1303,19.6415,4.7435,0.801
matern,2,0.5,0.6,gmpml,erm,2,0.9,60.6524,51.8575,16.7764,4.9048,0.8507
matern,2,0.5,0.7,gmpml,erm,2,0.885,47.7607,46.7102,18.439,5.2828,0.8192
matern,2,0.5,0.8,gmpml,erm,2,0.85,47.3016,47.2881,20.7932,5.1809,0.7955
matern,2,0.5,0.9,gmpml,erm,2,0.89,47.572,38.167,18.5224,5.8234,0.8113
matern,2,0.5,1,gmpml,erm,2,0.925,39.6115,32.5776,14.8833,6.1979,0.8422
matern,2,0.5,0,loocv,avg,3,0.165,0.0124,15.4634,67.3546,8.2911,0.119
matern,2,0.5,0.05,loocv,avg,3,0.265,0.014,15.4364,65.8281,8.3362,0.1308
matern,2,0.5,0.1,loocv,avg,3,0.51,0.0208,15.4727,61.7723,8.3305,0.1694
matern,2,0.5,0.15,loocv,avg,3,0.755,0.0317,15.4937,56.6748,8.3346,0.2222
matern,2,0.5,0.2,loocv,avg,3,0.865,0.0388,15.4827,54.1034,8.4192,0.2565
matern,2,0.5,0.25,loocv,avg,3,0.925,0.0543,15.4596,49.56,8.4195,0.3145
matern,2,0.5,0.3,loocv,avg,3,0.95,0.068,15.4644,46.5521,8.4656,0.3663
matern,2,0.5,0.4,loocv,avg,3,0.975,0.1,15.1417,40.6712,8.5555,0.4555
matern,2,0.5,0.5,loocv,avg,3,1,0.1315,14.5884,35.0681,8.6537,0.5424
matern,2,0.5,0.6,loocv,avg,3,0.995,0.1718,13.3006,30.121,8.7921,0.6168
matern,2,0.5,0.7,loocv,avg,3,1,0.1923,12.5227,27.1101,8.992,0.6666
matern,2,0.5,0.8,loocv,avg,3,1,0.2388,11.2729,23.08,9.0961,0.729
matern,2,0.5,0.9,loocv,avg,3,0.995,0.3216,9.7898,17.6,9.1234,0.791
matern,2,0.5,1,loocv,avg,3,0.995,1.0804,9.0788,15.6916,9.2072,0.8085
matern,2,0.5,0,loocv,exp,3,0.12,0.024,31.2322,73.1377,7.3509,0.1117
matern,2,0.5,0.05,loocv,exp,3,0.175,0.0273,31.2064,72.0417,7.3411,0.1218
matern,2,0.5,0.1,loocv,exp,3,0.45,0.0378,31.1656,68.2705,7.4052,0.1567
matern,2,0.5,0.15,loocv,exp,3,0.71,0.0566,30.698,63.1166,7.4619,0.2061
matern,2,0.5,0.2,loocv,exp,3,0.835,0.0735,30.4485,59.53,7.5298,0.2518
matern,2,0.5,0.25,loocv,exp,3,0.94,0.1056,29.8057,53.83,7.5613,0.3208
matern,2,0.5,0.3,loocv,exp,3,0.945,0.1314,29.1579,50.0582,7.6177,0.363
matern,2,0.5,0.4,loocv,exp,3,0.995,0.174,27.0616,43.6402,7.8313,0.4517
matern,2,0.5,0.5,loocv,exp,3,0.995,0.2303,25.1432,38.1083,7.9998,0.5229
matern,2,0.5,0.6,loocv,exp,3,1,0.3086,20.7519,28.8316,8.2025,0.6397
matern,2,0.5,0.7,loocv,exp,3,1,0.34,18.406,24.708,8.4205,0.7009
matern,2,0.5,0.8,loocv,exp,3,1,1.0943,16.3105,21.8463,8.6029,0.7295
matern,2,0.5,0.9,loocv,exp,3,1,0.3727,14.2021,19.0952,8.8243,0.782
matern,2,0.5,1,loocv,exp,3,1,1.1049,11.8808,16.6678,9.0475,0.8083
matern,2,0.5,0,loocv,erm,3,0.11,0.0231,31.394,73.6016,7.3217,0.1083
matern,2,0.5,0.05,loocv,erm,3,0.245,0.0295,31.3924,71.4312,7.3431,0.1269
matern,2,0.5,0.1,loocv,erm,3,0.395,0.036,31.317,68.8384,7.4095,0.151
matern,2,0.5,0.15,loocv,erm,3,0.655,0.0517,31.2706,64.5295,7.4593,0.1974
matern,2,0.5,0.2,loocv,erm,3,0.8,0.0808,30.905,58.9094,7.4857,0.2623
matern,2,0.5,0.25,loocv,erm,3,0.92,0.11,30.771,54.2768,7.4998,0.3184
matern,2,0.5,0.3,loocv,erm,3,0.935,0.1349,30.2499,50.6855,7.587,0.3687
matern,2,0.5,0.4,loocv,erm,3,0.985,0.1697,28.6246,45.1893,7.7928,0.4431
matern,2,0.5,0.5,loocv,erm,3,0.995,0.2279,25.9947,38.5972,8.0186,0.5349
matern,2,0.5,0.6,loocv,erm,3,1,0.3156,22.3949,29.5244,8.2036,0.6343
matern,2,0.5,0.7,loocv,erm,3,1,0.3477,19.3009,24.9694,8.461,0.6964
matern,2,0.5,0.8,loocv,erm,3,1,1.114,17.6227,22.6499,8.588,0.7382
matern,2,0.5,0.9,loocv,erm,3,1,0.3864,15.8524,20.4614,8.8131,0.7572
matern,2,0.5,1,loocv,erm,3,1,1.8693,14.0128,18.2271,8.9966,0.8044
matern,2,0.5,0,AICc,avg,3,0.255,0.0678,15.4522,46.2254,7.7289,0.2289
matern,2,0.5,0.05,AICc,avg,3,0.37,0.0767,15.452,44.7619,7.7502,0.2489
matern,2,0.5,0.1,AICc,avg,3,0.585,0.1007,15.4627,40.8909,7.7561,0.2998
matern,2,0.5,0.15,AICc,avg,3,0.78,0.1265,15.3883,36.8396,7.807,0.3609
matern,2,0.5,0.2,AICc,avg,3,0.86,0.1384,15.3701,35.0399,7.8904,0.3957
matern,2,0.5,0.25,AICc,avg,3,0.92,0.1365,15.1909,34.781,8.0098,0.4243
matern,2,0.5,0.3,AICc,avg,3,0.96,0.1551,14.4861,32.4116,8.1392,0.4706
matern,2,0.5,0.4,AICc,avg,3,0.97,0.2086,12.9155,26.884,8.3826,0.568
matern,2,0.5,0.5,AICc,avg,3,1,0.2586,11.6751,22.5449,8.5549,0.6393
matern,2,0.5,0.6,AICc,avg,3,1,0.337,10.7069,17.8276,8.6139,0.7256
matern,2,0.5,0.7,AICc,avg,3,1,1.1023,9.9666,15.4512,8.7229,0.7794
matern,2,0.5,0.8,AICc,avg,3,0.995,0.3784,8.6257,13.5747,8.9676,0.8109
matern,2,0.5,0.9,AICc,avg,3,1,1.1354,7.5275,11.9163,9.0912,0.8347
matern,2,0.5,1,AICc,avg,3,1,1.8736,6.6727,10.8841,9.2423,0.8594
matern,2,0.5,0,AICc,exp,3,0.2,0.1632,31.2111,48.564,6.7694,0.2614
matern,2,0.5,0.05,AICc,exp,3,0.36,0.1679,31.221,48.2479,6.841,0.2704
matern,2,0.5,0.1,AICc,exp,3,0.535,0.2191,31.0794,44.6832,6.8991,0.3205
matern,2,0.5,0.15,AICc,exp,3,0.725,0.3063,30.6711,38.5337,6.9333,0.4016
matern,2,0.5,0.2,AICc,exp,3,0.835,0.3493,29.9232,34.9859,7.0263,0.4502
matern,2,0.5,0.25,AICc,exp,3,0.91,0.3667,29.287,33.3052,7.1273,0.4882
matern,2,0.5,0.3,AICc,exp,3,0.94,0.3644,26.7725,30.9774,7.3172,0.5203
matern,2,0.5,0.4,AICc,exp,3,0.95,0.3656,22.2761,26.7857,7.6974,0.5885
matern,2,0.5,0.5,AICc,exp,3,0.995,0.3742,19.0763,23.6546,8.0081,0.6441
matern,2,0.5,0.6,AICc,exp,3,0.99,0.3837,16.8345,21.5385,8.2405,0.6873
matern,2,0.5,0.7,AICc,exp,3,1,0.4121,14.763,19.1525,8.4654,0.7433
matern,2,0.5,0.8,AICc,exp,3,1,1.1776,12.6726,16.618,8.6631,0.7796
matern,2,0.5,0.9,AICc,exp,3,1,0.4943,10.7909,14.0641,8.8715,0.8274
matern,2,0.5,1,AICc,exp,3,1,2.7403,8.6963,11.7622,8.9755,0.8514
matern,2,0.5,0,AICc,erm,3,0.21,0.1586,31.3746,49.0223,6.7956,0.2629
matern,2,0.5,0.05,AICc,erm,3,0.345,0.1807,31.3874,47.5731,6.8036,0.2824
matern,2,0.5,0.1,AICc,erm,3,0.575,0.2225,31.3462,44.7234,6.8839,0.3208
matern,2,0.5,0.15,AICc,erm,3,0.765,0.3214,31.2217,38.02,6.9192,0.4121
matern,2,0.5,0.2,AICc,erm,3,0.85,0.3551,30.4287,34.955,6.9869,0.4587
matern,2,0.5,0.25,AICc,erm,3,0.925,0.3597,29.589,33.7399,7.1347,0.4801
matern,2,0.5,0.3,AICc,erm,3,0.94,0.3644,28.2214,32.2346,7.2714,0.5117
matern,2,0.5,0.4,AICc,erm,3,0.985,0.3715,22.5395,26.835,7.7084,0.5812
matern,2,0.5,0.5,AICc,erm,3,0.995,0.4003,18.9566,23.0613,8.019,0.6579
matern,2,0.5,0.6,AICc,erm,3,1,0.4753,17.205,20.1861,8.1863,0.7189
matern,2,0.5,0.7,AICc,erm,3,1,0.4943,15.8167,18.6878,8.3752,0.7484
matern,2,0.5,0.8,AICc,erm,3,1,1.2914,14.4583,16.1765,8.5807,0.7866
matern,2,0.5,0.9,AICc,erm,3,1,0.5873,12.0766,13.7148,8.8542,0.8242
matern,2,0.5,1,AICc,erm,3,1,0.6221,10.2683,11.6819,9.0139,0.8426
matern,2,0.5,0,GCVc,avg,3,0.11,0.0151,15.4753,65.071,8.1972,0.1264
matern,2,0.5,0.05,GCVc,avg,3,0.225,0.0161,15.4654,64.4064,8.2348,0.1354
matern,2,0.5,0.1,GCVc,avg,3,0.555,0.0247,15.4658,59.7799,8.2381,0.1792
matern,2,0.5,0.15,GCVc,avg,3,0.735,0.0339,15.4623,55.891,8.287,0.2189
matern,2,0.5,0.2,GCVc,avg,3,0.84,0.0486,15.4538,51.4614,8.3232,0.2762
matern,2,0.5,0.25,GCVc,avg,3,0.915,0.0606,15.4553,48.3309,8.3831,0.3211
matern,2,0.5,0.3,GCVc,avg,3,0.96,0.0821,15.3121,44.0716,8.3804,0.3815
matern,2,0.5,0.4,GCVc,avg,3,0.98,0.1152,15.1426,38.1127,8.4806,0.4688
matern,2,0.5,0.5,GCVc,avg,3,1,0.1508,14.0364,32.31,8.6259,0.562
matern,2,0.5,0.6,GCVc,avg,3,0.995,0.2028,12.6118,26.9018,8.7726,0.6391
matern,2,0.5,0.7,GCVc,avg,3,1,0.2536,11.2946,22.5935,8.9061,0.7092
matern,2,0.5,0.8,GCVc,avg,3,0.995,0.3021,10.2533,18.9836,9.0058,0.766
matern,2,0.5,0.9,GCVc,avg,3,1,0.3569,9.1649,15.3131,9.0784,0.8152
matern,2,0.5,1,GCVc,avg,3,1,0.3719,8.1642,13.6646,9.2549,0.8235
